cnpj loja,cnpj destinatário,fornecedor,nota,peças,valor unitario,loja,bandeira,data
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,099466547,11,143,cru são bentro,cru,20230331
80623425956041,91662413414712,dass nordeste calcados e artigos esportivos s.a.,099466547,6,143,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,25,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,80,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,25,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,25,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,40,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,60,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,25,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,80,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,25,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,25,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,10,8,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,40,1,cru são bentro,cru,20230331
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,60,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,40,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,40,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
80623425956041,91662413414712,cromotransfer industria de estampas em transfer ltda,294187926,20,1,cru são bentro,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,260788482,20,167,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,260788482,55,167,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,260788482,65,167,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,260788482,45,167,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,260788482,15,167,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,260788482,6,167,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,260788482,3,167,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,220775479,4,133,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,220775479,6,133,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,220775479,10,133,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,220775479,10,133,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,211245808,3,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,211245808,8,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,211245808,11,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,211245808,6,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,784223539,1,86,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,784223539,1,86,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,784223539,2,86,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,784223539,2,86,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,1,95,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,2,95,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,3,95,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,2,95,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,1,95,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,8,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,8,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,5,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,3,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,1,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,2,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,2,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,2,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,2,143,cru vitoria,cru,20230330
58350896365153,06726880608208,dass nordeste calcados e artigos esportivos s.a.,419347995,2,143,cru vitoria,cru,20230330
52449704882680,32938293556672,4md comercio de embalagens eireli,708645157,1250,0,crf iriri,crf,20230330
52449704882680,32938293556672,4md comercio de embalagens eireli,708645157,2500,1,crf iriri,crf,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,097148603,20,167,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,097148603,55,167,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,097148603,65,167,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,097148603,45,167,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,097148603,15,167,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,097148603,6,167,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,097148603,3,167,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,451798633,10,143,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,451798633,10,143,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,451798633,8,143,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,451798633,5,143,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,451798633,2,143,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,451798633,4,143,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,451798633,4,143,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,451798633,4,143,cru centro,cru,20230330
70252713511275,90001243520702,dass nordeste calcados e artigos esportivos s.a.,451798633,4,143,cru centro,cru,20230330
